human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000048707,Q5THJ4,VPS13D,ENSMUSG00000020220,Vps13d,Intermembrane lipid transfer protein VPS13D OS=Homo sapiens OX=9606 GN=VPS13D PE=1 SV=2,1,4,9,4388,84.6,63.8,101.2,144.4,93.5,104.4,95.1,93.4,83.8,91.0,39.1,34.8,57.2,36.3,42.5,40.2,31.6,41.4,28.8,49.2,1775.82985234299,2186.42075728899,1510.88506406038,2023.21206168394,1767.24688491818,1770.34063460002,1682.18041086497,1440.65198426186,1889.8485456384,1642.68825138587,2044.53520334176,2387.28534546218,1631.45853604617,1835.46624467682
ENSG00000050748,P45984,MAPK9,ENSMUSG00000020366,Mapk9,Mitogen-activated protein kinase 9 OS=Homo sapiens OX=9606 GN=MAPK9 PE=1 SV=2,9,4,13,424,32.4,23.6,32.3,47.3,32.5,30.1,31.9,29.1,29.6,33.0,76.0,65.0,117.4,85.6,92.6,92.6,72.2,77.8,61.1,96.4,1614.47517806208,1522.12742695513,1327.01510577388,1195.31842292804,830.853458147619,800.328529047033,841.941672203545,781.250019281341,1012.27331079032,833.958229240418,751.919682714992,900.815589966273,993.752807907076,836.393501955495
ENSG00000082898,O14980,XPO1,ENSMUSG00000020290,Xpo1,Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,3,2,3,1071,40.6,18.8,37.8,43.7,36.4,37.5,38.0,33.2,31.2,37.2,107.5,103.6,193.3,122.9,127.9,125.7,84.4,87.6,77.5,128.4,838.848982503743,657.161112476822,706.024720425852,529.300599883067,997.388607842856,969.429882083925,802.532178398689,770.906018777701,772.610430455681,884.385457966034,788.108340722442,709.46436116347,932.0383482215,901.170646638417
ENSG00000084674,P04114,APOB,ENSMUSG00000020609,Apob,Apolipoprotein B-100 OS=Homo sapiens OX=9606 GN=APOB PE=1 SV=2,1,3,8,4563,60.6,30.4,56.1,98.1,64.3,68.4,87.3,50.8,62.0,66.7,96.0,64.4,118.2,72.8,72.7,98.4,69.6,75.8,61.1,97.3,71054.7247106216,76135.8732559627,66171.2586740753,81942.7361959575,53088.3838509276,42805.2587835815,51866.9396179391,46384.7825400241,55634.3419713582,60147.4033971711,46701.7770335739,53669.057388755,42627.5641558551,51170.0374658862
ENSG00000084733,P61026,RAB10,ENSMUSG00000020671,Rab10,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1,11,2,7,200,31.7,22.6,26.2,32.0,17.2,24.2,24.8,29.2,17.5,27.3,47.1,42.8,67.7,58.5,48.1,53.9,59.4,43.5,34.9,60.7,2536.19041454965,2849.16121044528,2712.79027223706,2096.37976179426,1516.07664352715,1129.21585594594,1487.28484655184,1372.13595520772,1512.44618778496,1616.508337913,1738.35706463107,1748.99130802749,1616.31968191782,1640.92738269014
ENSG00000091140,P09622,DLD,ENSMUSG00000020664,Dld,"Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2",12,4,19,509,62.0,36.8,57.8,79.9,59.8,62.2,60.1,62.1,52.4,59.5,45.1,42.2,72.6,59.5,56.9,55.9,48.7,54.4,38.9,59.6,3207.8774897143,3175.84611231854,3013.7648558365,2254.29840581232,2731.19946355351,1501.29677130558,1974.56465885114,1686.22199094463,1987.40697372157,2263.29904629222,2037.25803350115,2784.14363984047,1591.68634660582,1886.90674156939
ENSG00000099800,Q9Y5L4,TIMM13,ENSMUSG00000020219,Timm13,Mitochondrial import inner membrane translocase subunit Tim13 OS=Homo sapiens OX=9606 GN=TIMM13 PE=1 SV=1,34,3,12,95,114.5,72.4,80.2,90.4,93.1,112.9,109.9,80.8,85.1,84.8,71.1,63.5,93.6,67.8,86.6,69.4,73.5,55.0,56.5,83.2,769.886920765247,1020.55449528237,823.258663332771,1355.77425917074,1586.54595389363,1550.22471390436,1334.84521060077,1491.96506132703,1278.48396654599,1144.83123747316,1605.32129701846,1586.71524903627,1402.20653955158,1299.94951297411
ENSG00000100028,P62318,SNRPD3,ENSMUSG00000020180,Snrpd3,Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1,14,2,6,126,30.1,25.7,37.0,41.1,47.1,47.8,45.6,34.9,38.6,34.8,25.3,25.8,38.2,25.9,29.6,29.7,33.1,28.6,25.6,34.6,784.60701230882,883.724224204311,622.864580083499,901.879192397613,831.343516842629,597.83233466361,743.821943479327,782.740116854523,734.603688207363,805.218770789383,788.344140387898,1077.48402277385,750.577435108319,607.93508996785
ENSG00000104897,Q15428,SF3A2,ENSMUSG00000020211,Sf3a2,Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2,3,2,3,464,89.6,60.0,82.2,83.2,96.7,105.3,94.8,84.2,80.5,88.9,73.3,73.9,91.3,71.5,69.3,70.3,64.0,79.0,45.7,112.0,525.447968895037,463.936085110136,491.650689905392,537.163620176549,485.949478574921,621.181645427971,533.603765142428,527.137447501821,646.270874726562,563.264300702194,699.674573282758,567.226109183514,631.591219633881,591.257931126842
ENSG00000105953,Q02218,OGDH,ENSMUSG00000020456,Ogdh,2-oxoglutarate dehydrogenase complex component E1 OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3,9,8,24,1023,233.7,193.5,176.9,294.3,197.3,228.6,181.2,208.7,170.8,209.7,77.5,76.6,98.2,79.6,76.1,81.7,72.6,77.7,55.9,108.6,4210.19041751509,6694.87608340642,5305.83536346702,3759.27588009176,2518.06689361443,2095.7899105683,2263.36486301287,2135.83541013494,2314.67065391733,2030.29213961836,2260.75541015348,2219.61233170788,1934.20626637992,2071.65740556318
ENSG00000108946,P10644,PRKAR1A,ENSMUSG00000020612,Prkar1a,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1,8,2,6,381,38.7,25.3,46.6,57.8,44.3,51.5,43.2,34.3,43.9,39.1,62.1,39.3,72.7,51.0,61.9,62.6,50.3,47.6,49.2,72.6,3311.2787513725,3565.29640549416,3676.66689825159,3329.01587055239,2582.98272622322,1699.74607365637,2006.51804669464,2213.54573098672,1978.90942361484,2275.61973606304,1913.09117456838,2169.04846053596,1909.74685603555,2185.90476118449
ENSG00000018189,Q7L099,RUFY3,ENSMUSG00000029291,Rufy3,Protein RUFY3 OS=Homo sapiens OX=9606 GN=RUFY3 PE=1 SV=1,8,4,9,469,54.7,47.4,75.8,79.2,68.1,66.6,66.6,51.3,55.9,62.2,,,,,,,,,,,946.311270319946,880.17609236435,712.362986110581,963.499746221453,1126.45498988093,1575.11486570201,1205.95825395031,1309.97216047935,1875.21534700749,1050.2790825658,1066.69786873727,1146.75950689348,1263.98222226076,1472.58992434742
ENSG00000075624,P60709,ACTB,ENSMUSG00000029580,Actb,"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1",38,10,272,375,127.8,81.1,148.8,152.3,140.4,143.9,148.9,115.1,139.4,117.5,86.5,74.7,115.2,81.1,105.9,170.0,63.7,85.6,72.9,174.0,11795.0966217956,10011.1403000308,12308.8466155094,11460.4566318773,18567.7459728512,12179.438194919,18094.5293818413,15036.4597390991,11383.7186295497,23697.9877806506,36263.8326458552,28573.4781904943,29483.7721114428,16875.0167222736
ENSG00000078140,P61086,UBE2K,ENSMUSG00000029203,Ube2k,Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=3,18,3,4,200,31.5,13.6,30.3,28.5,23.1,32.6,24.2,25.3,19.3,23.2,,,,,,,,,,,855.679192843546,942.622747049389,799.00203622452,966.365115246099,834.252989422767,769.419425455376,728.88299058182,721.687251666925,822.493548027218,901.265118784348,1016.82755431724,904.198285887178,781.055536640206,825.01061076086
ENSG00000081760,Q86V21,AACS,ENSMUSG00000029482,Aacs,Acetoacetyl-CoA synthetase OS=Homo sapiens OX=9606 GN=AACS PE=1 SV=1,4,3,7,672,76.6,37.9,70.6,118.3,62.4,97.6,97.2,67.3,87.8,78.9,58.0,61.2,54.3,71.6,68.2,65.2,131.9,63.4,52.8,79.7,2046.42285210479,804.653039005346,727.881112287674,266.348519907788,320.328885032818,1744.49678107928,999.941422943085,613.786875323585,605.279610228792,435.006338629459,654.764376111383,370.480709178359,1080.61612200964,479.632042661764
ENSG00000084764,Q9UPY8,MAPRE3,ENSMUSG00000029166,Mapre3,Microtubule-associated protein RP/EB family member 3 OS=Homo sapiens OX=9606 GN=MAPRE3 PE=1 SV=1,6,2,4,281,41.9,18.5,34.6,32.8,28.4,35.7,40.8,32.1,33.7,37.4,28.7,20.8,30.4,23.5,25.8,26.7,22.9,20.2,20.5,30.2,508.78373790005,544.848646747568,463.335196363485,709.579625276859,544.193329627029,799.5725367953,737.621042836242,789.267609528446,698.47084300898,765.642779915392,873.0856254871,526.466164751142,1028.99848630845,1007.12971497842
ENSG00000089009,Q02878,RPL6,ENSMUSG00000029614,Rpl6,60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3,6,2,9,288,133.2,79.1,79.3,173.0,64.2,99.2,94.7,63.5,66.7,69.3,111.5,109.4,116.2,122.1,112.7,123.0,77.3,90.6,70.3,119.3,3497.86865832048,3949.85060680852,3308.60594908866,3639.26646549918,6944.38626509845,5368.11175395341,6832.01837347101,5877.76931570805,5122.2769903315,6294.98132816035,6375.23604325432,6530.39128965103,5072.4885589537,5380.37134375086
ENSG00000188529,O75494,SRSF10,ENSMUSG00000028676,Srsf10,Serine/arginine-rich splicing factor 10 OS=Homo sapiens OX=9606 GN=SRSF10 PE=1 SV=1,15,3,6,262,33.1,23.2,34.6,41.3,40.9,33.9,32.3,29.3,33.1,34.8,14.2,17.1,25.9,15.4,20.7,20.3,14.9,16.6,15.3,20.5,625.727685269222,716.662863812601,469.263934683907,738.383896997125,647.744379339423,801.70589729213,740.215997512234,729.537696934506,949.141199200922,843.192336518248,947.016720883435,963.112452096011,915.205522334191,678.81765841356
ENSG00000197150,Q9NUT2,ABCB8,ENSMUSG00000028973,Abcb8,Mitochondrial potassium channel ATP-binding subunit OS=Homo sapiens OX=9606 GN=ABCB8 PE=1 SV=3,2,2,8,735,10.3,8.8,8.0,14.9,6.9,13.8,11.6,10.0,6.3,11.9,170.9,154.0,348.3,215.5,179.7,208.8,181.7,183.0,116.7,214.1,414.629047905841,438.168920820062,522.744838183237,558.896356392405,636.167104577432,511.495924456616,638.05712343328,371.590981185086,611.24999962499,698.784954510129,735.218658456407,620.735338070722,740.113599060286,625.016021736951
ENSG00000197785,Q9NVI7,ATAD3A,ENSMUSG00000029036,Atad3a,ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2,9,4,8,634,,,,,,,,,,,12.1,12.5,17.4,17.9,15.0,16.6,7.3,12.9,8.6,16.7,1058.97977514065,911.041490998652,839.374813760731,1074.99384706947,1663.96150195022,1964.17678369497,1646.73592067859,1722.45858560771,2002.61589754725,1368.36401224287,1564.42474879881,1314.53994540102,1690.05321940064,1597.2729381757
ENSG00000198793,P42345,MTOR,ENSMUSG00000028991,Mtor,Serine/threonine-protein kinase mTOR OS=Homo sapiens OX=9606 GN=MTOR PE=1 SV=1,5,9,16,2549,46.2,30.6,48.1,50.3,43.3,45.2,49.2,38.8,38.0,46.0,15.5,11.8,21.0,14.7,20.9,22.2,14.5,17.5,12.9,21.5,1213.8007248837,869.794657482715,1056.72866800115,841.906154823302,705.582055761438,972.772482383646,1000.96220180082,1059.44162272587,846.2905648126,787.710133982057,602.422278090757,633.255952762008,719.801211056353,777.339810104673
ENSG00000244038,P39656,DDOST,ENSMUSG00000028757,Ddost,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4,15,6,16,456,103.3,62.1,57.5,138.6,56.6,95.6,84.4,68.8,48.9,74.0,66.6,62.6,122.6,92.6,59.6,80.5,46.8,61.7,38.8,98.1,2632.37486430169,2267.55605214854,2169.67162066293,2310.99847243836,1949.5776978509,1474.66282907101,2055.97783321813,1596.17380451315,1895.35648287804,2160.59689488216,2028.66039085391,2417.82344659897,1911.15988383505,1779.61185697903
ENSG00000134369,Q8NEY1,NAV1,ENSMUSG00000009418,Nav1,Neuron navigator 1 OS=Homo sapiens OX=9606 GN=NAV1 PE=1 SV=2,1,2,5,1877,76.9,47.5,65.7,92.9,53.5,73.0,67.1,65.1,67.4,74.0,82.5,82.6,97.3,101.5,90.3,92.9,68.0,81.0,64.3,99.7,161.903146688409,200.679943121037,256.020704763803,140.094824561237,132.820147413188,266.67078107698,252.334553319639,287.522620547457,202.131990095389,156.279094541508,181.560626024899,124.985834667694,220.984779180292,155.856653730857
ENSG00000134419,P62244,RPS15A,ENSMUSG00000008683,Rps15a,40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2,45,5,22,130,114.5,77.6,155.9,146.0,123.7,127.2,127.5,93.5,111.1,100.3,28.0,24.6,57.1,35.0,52.0,49.5,37.2,39.9,29.0,55.0,1802.32893011004,2093.65981945642,1727.64380684422,1975.55059433319,4654.73207096457,3254.02012239715,4093.08904355535,3822.31668436436,3390.4659746186,4004.27935507226,4121.07833525394,4172.73600601218,2763.27211161226,2824.30448845907
ENSG00000140319,P37108,SRP14,ENSMUSG00000009549,Srp14,Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2,18,2,5,136,39.2,20.7,43.8,41.8,39.9,42.8,43.1,28.1,40.9,36.1,27.1,27.3,35.0,29.0,36.6,28.5,29.1,25.9,23.5,40.0,565.392558807861,666.908158949174,628.283453840724,627.574544311177,1209.14174931872,719.410519250769,963.03829601913,710.498925492121,751.063577644601,1146.73567146138,826.8489126444,1027.35118572329,565.863550105974,728.263010158124
ENSG00000141994,Q96G46,DUS3L,ENSMUSG00000007603,Dus3l,tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like OS=Homo sapiens OX=9606 GN=DUS3L PE=1 SV=2,3,2,3,650,,,,,,,,,,,20.9,14.8,31.9,19.9,22.1,24.1,20.9,20.1,13.5,30.3,319.098136827664,319.063317203016,317.915514043986,362.763918813937,466.569842622825,506.417915439458,521.617369575155,564.099422449563,474.626152235208,469.201591085492,480.522622559924,498.268421369241,582.489481983567,532.421368100351
ENSG00000147862,O00712,NFIB,ENSMUSG00000008575,Nfib,Nuclear factor 1 B-type OS=Homo sapiens OX=9606 GN=NFIB PE=1 SV=2,5,2,3,420,15.8,11.6,16.0,18.8,17.5,19.6,16.8,14.5,19.1,15.2,58.0,49.7,92.7,49.3,80.1,66.5,49.1,48.3,46.2,68.9,3818.55043979792,4074.28341201236,3621.88389831966,4311.48789956882,3928.80747084559,4405.25442478724,4131.15783185737,4552.93518769249,4042.06275841708,3555.50685644995,4474.24168828999,4118.71188584492,4721.43100579048,4430.20595942762
ENSG00000152256,Q15118,PDK1,ENSMUSG00000006494,Pdk1,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial OS=Homo sapiens OX=9606 GN=PDK1 PE=1 SV=1",9,4,11,436,76.6,37.7,50.7,63.2,53.9,74.1,73.9,55.8,71.9,66.2,64.6,72.2,54.0,86.1,69.8,83.1,53.1,65.5,52.8,86.3,3349.51968828395,3775.28726923242,2510.20736231312,1974.06243241292,915.766930196283,2504.47225984948,1854.47858415513,1637.98392199776,2178.57266065934,1088.5009761165,1309.23969249744,1460.490656766,1549.05134893189,1901.39637929673
ENSG00000161618,Q8IZ83,ALDH16A1,ENSMUSG00000007833,Aldh16a1,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens OX=9606 GN=ALDH16A1 PE=1 SV=2,9,5,13,802,66.2,34.2,79.6,82.4,67.7,68.6,74.6,55.4,65.6,63.4,108.0,97.9,139.0,118.8,124.5,115.8,100.2,111.8,99.0,138.7,779.94475935842,806.175025793972,625.290987868198,1274.83768010174,1900.42238080868,1535.49427626953,1506.01169585488,1770.84505654298,1469.96676619876,2035.6037144857,2754.3168878233,1603.54153210979,2157.55700231017,2024.93634580385
ENSG00000162704,O15511,ARPC5,ENSMUSG00000008475,Arpc5,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3,13,2,9,151,71.4,47.1,77.8,72.4,65.3,75.9,67.8,63.3,68.5,64.3,56.2,45.8,83.8,60.5,66.1,69.0,45.7,52.6,44.9,74.6,1775.50415319803,1603.18993241294,1566.12605903519,1820.95788184213,1804.7561080153,1184.18580831564,1620.77082728386,1488.94541368646,1385.00850595056,1898.96439317979,2020.28323128638,1515.43636223592,1152.71211148537,1390.07444370307
ENSG00000168036,P35222,CTNNB1,ENSMUSG00000006932,Ctnnb1,Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1,19,11,20,781,128.5,77.7,130.5,171.3,121.5,145.6,147.9,113.4,112.9,122.1,52.1,43.6,90.8,68.7,66.4,68.4,45.0,61.5,40.5,76.0,3171.59654966564,2943.79078059034,3333.98246418093,3117.92502439937,3140.34518171285,2554.33323207185,3056.70720470498,2552.51031851127,2571.59326715349,3801.07155290491,3105.26091126186,3503.0638273018,3098.72526700971,2647.7335412882
ENSG00000169045,P31943,HNRNPH1,ENSMUSG00000007850,Hnrnph1,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4,22,7,19,449,40.3,21.3,47.1,49.9,48.4,48.9,52.2,40.8,41.8,35.7,39.1,35.7,59.4,46.4,47.2,62.3,68.7,47.8,42.7,67.9,1261.45012585421,1349.4993971799,920.620005249154,1429.9202435459,2583.011177355,4452.86170856836,3096.53274098139,2961.39304346541,3777.49789620627,2408.00805700087,2303.28661082373,2408.35788373117,3911.36920284349,2896.98838986442
ENSG00000170759,P33176,KIF5B,ENSMUSG00000006740,Kif5b,Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,8,6,11,963,110.2,68.1,148.7,151.6,129.4,126.7,140.9,94.9,116.0,108.4,232.4,208.4,347.2,265.1,319.8,310.1,224.4,256.6,231.9,337.9,617.21022620867,715.686439780089,1027.73665851955,568.310376891726,987.303480474337,1386.42233242951,1448.68976754589,1290.09686651838,1101.80111359879,1402.74557447635,4052.57970787838,1662.86312609723,1977.08868812246,1318.81764906699
ENSG00000005882,Q15119,PDK2,ENSMUSG00000038967,Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Homo sapiens OX=9606 GN=PDK2 PE=1 SV=2",9,4,11,407,90.2,50.1,65.6,80.7,77.1,73.2,83.7,68.8,79.4,76.5,21.6,15.8,31.5,27.1,24.4,16.3,19.7,31.9,20.5,25.6,2975.74963486518,4292.28154218137,2591.47416900065,3346.71434317991,2517.67783471254,1925.44411193053,2001.41811884425,1882.19092060101,2476.48744974067,2004.45009760213,1283.18315832447,1962.79248487239,1449.52952334729,2319.91995067962
ENSG00000006453,Q9UHR4,BAIAP2L1,ENSMUSG00000038859,Baiap2l1,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 OS=Homo sapiens OX=9606 GN=BAIAP2L1 PE=1 SV=2,4,2,4,511,59.2,21.8,65.1,62.8,61.2,60.5,71.5,60.1,62.7,54.6,28.9,31.1,47.3,43.7,49.3,39.3,32.1,33.3,32.5,50.3,536.647299474246,572.532223015988,443.534954098201,471.402131538818,622.890829219607,590.231667672172,795.272688155937,784.902264065984,1263.50300974571,729.472390799099,364.90021572421,564.237049377084,478.39771670223,637.03437315737
ENSG00000167705,Q96NA2,RILP,ENSMUSG00000038195,Rilp,Rab-interacting lysosomal protein OS=Homo sapiens OX=9606 GN=RILP PE=1 SV=1,5,2,3,401,32.1,22.8,34.2,41.1,31.4,26.2,29.1,25.6,18.4,24.2,23.8,20.7,28.2,34.9,28.5,26.3,26.4,44.1,14.2,40.1,420.158768154387,531.939601908211,399.747347970983,674.599607844836,701.948271088934,753.104525840394,699.104860304233,708.97230441921,685.096363326228,660.657829965717,561.845033869846,639.043672134347,645.738816230784,782.944805104052
ENSG00000167792,P49821,NDUFV1,ENSMUSG00000037916,Ndufv1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV1 PE=1 SV=4",18,7,24,464,143.1,81.9,105.3,126.9,104.5,112.4,110.7,99.5,86.4,104.1,129.5,128.3,169.6,148.6,156.9,144.5,126.1,130.4,104.5,183.4,1935.16233709752,2790.35556137439,1833.48877753386,2515.72815597266,3234.45739862843,2816.50771129261,2400.65068698399,2284.53782673256,2677.85509533258,2062.1738070754,2575.86510926911,3256.72000369498,2253.45674554225,2602.79550010763
ENSG00000174827,Q5T2W1,PDZK1,ENSMUSG00000038298,Pdzk1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3 OS=Homo sapiens OX=9606 GN=PDZK1 PE=1 SV=2,4,2,7,519,22.9,11.3,27.2,29.8,20.5,28.0,22.8,17.2,28.3,20.9,34.0,28.2,51.7,29.4,38.7,44.9,31.2,40.8,27.1,54.4,1677.77172406439,1548.07020464876,1377.55834044154,1453.1093643449,1039.11395787154,1140.82455150307,1043.13484048027,968.146568189473,1085.732036097,972.221864707435,885.829364373913,1083.22259816198,980.037097479092,963.481140974586
ENSG00000196305,P41252,IARS1,ENSMUSG00000037851,Iars,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2",2,3,8,1262,55.4,22.7,69.3,49.1,56.0,63.9,68.4,43.5,56.6,42.8,47.8,41.0,65.1,53.9,60.8,65.8,56.9,56.0,40.5,76.4,1081.82730707385,874.640342415327,920.840591192044,590.344069750294,427.044259651656,394.233022688012,376.493670181289,500.444351192598,518.309561273299,337.106041951168,529.834025671214,460.744737266139,425.27672525755,366.697142812485
ENSG00000198836,O60313,OPA1,ENSMUSG00000038084,Opa1,"Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3",12,9,28,960,38.9,22.5,33.8,41.1,42.9,45.8,35.6,32.2,33.8,35.8,42.3,41.4,75.1,57.5,48.5,55.2,38.6,41.5,30.9,58.8,2371.90817352803,2341.90147445529,2204.10509756334,1686.13369710001,1202.38946257195,954.683694335238,1087.54046713859,1074.6514814409,1313.22392862008,1009.79885967495,826.896747625714,1123.15264262202,776.243596262781,933.461716057082
ENSG00000007168,P43034,PAFAH1B1,ENSMUSG00000020745,Pafah1b1,Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B1 PE=1 SV=2,10,3,13,410,23.5,13.4,22.8,22.3,21.6,21.8,20.3,16.4,19.1,17.2,15.0,12.9,19.5,14.4,16.2,16.1,42.9,21.1,16.1,27.7,2358.90203836483,2809.86469696721,2300.25441671202,1909.15052957201,1011.13104560562,974.352023720014,1002.85715672165,1050.10428847096,1101.97400291644,967.617464524358,863.092726336247,1109.65462086574,917.963126709175,940.400764376254
ENSG00000008294,O60271,SPAG9,ENSMUSG00000020859,Spag9,C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens OX=9606 GN=SPAG9 PE=1 SV=4,2,3,7,1321,24.2,10.3,20.2,23.6,20.8,22.8,29.2,14.7,24.3,24.2,23.9,32.1,34.3,30.5,30.9,24.9,21.8,17.3,21.0,34.6,2024.50304161639,2777.17967478213,2183.85719954829,1474.35724022439,1403.69581926132,1623.33665996107,1405.72200203606,1632.77623746047,1653.21243039107,1376.51235949638,891.38782804355,1348.5628231336,1266.34146173789,1639.40103731679
ENSG00000029725,Q15276,RABEP1,ENSMUSG00000020817,Rabep1,Rab GTPase-binding effector protein 1 OS=Homo sapiens OX=9606 GN=RABEP1 PE=1 SV=2,5,3,4,862,,,,,,,,,,,17.0,12.3,21.0,20.6,20.0,22.9,17.9,14.7,16.7,23.4,1439.54627284921,1413.10622402661,1455.6327205331,910.151753039693,732.787401408018,704.787265548873,876.022123177965,971.534537112902,848.84774086838,753.792236857616,926.519190869466,829.512563427549,910.125542791285,855.546028424268
ENSG00000164091,Q6UXN9,WDR82,ENSMUSG00000020257,Wdr82,WD repeat-containing protein 82 OS=Homo sapiens OX=9606 GN=WDR82 PE=1 SV=1,6,2,3,313,15.8,9.3,16.7,17.6,19.3,17.7,15.4,12.8,18.6,18.7,116.7,102.1,181.1,129.4,132.6,141.8,103.2,127.7,95.0,154.2,843.423323678103,899.659751400994,969.604552445909,751.978436101657,655.938096920323,990.662955886692,775.588309157683,734.42720680129,911.527775029602,595.532072721051,752.553493694148,622.109770850421,1133.68509017162,834.838199059378
ENSG00000170606,P34932,HSPA4,ENSMUSG00000020361,Hspa4,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4,15,10,42,840,27.0,15.9,28.5,38.6,27.3,28.9,35.2,20.1,32.7,22.1,37.0,32.5,46.0,35.6,42.4,33.2,26.6,34.6,27.3,45.5,2996.99144396517,2616.0070948539,2660.85509308944,2524.87401320154,1479.17882371014,1228.81365599264,1833.7013148507,1305.10825527058,2320.37878350378,1858.82637438466,1412.78733160862,1873.72935843804,1373.9080688216,1294.3087282379
