ensembl_id,Accession,Mmus_C57-6J_LVR_GC_I_Rep1_M31,Mmus_C57-6J_LVR_GC_I_Rep2_M32,Mmus_C57-6J_LVR_FLT_I_Rep1_M21,Mmus_C57-6J_LVR_FLT_I_Rep2_M22,Mmus_C57-6J_LVR_GC_C_Rep1_M36,Mmus_C57-6J_LVR_GC_C_Rep2_M37,Mmus_C57-6J_LVR_GC_C_Rep3_M38,Mmus_C57-6J_LVR_GC_C_Rep4_M39,Mmus_C57-6J_LVR_GC_C_Rep5_M40,Mmus_C57-6J_LVR_FLT_C_Rep1_M25,Mmus_C57-6J_LVR_FLT_C_Rep2_M26,Mmus_C57-6J_LVR_FLT_C_Rep3_M27,Mmus_C57-6J_LVR_FLT_C_Rep4_M28,Mmus_C57-6J_LVR_FLT_C_Rep5_M30,GC_mean,GC_std,FLT_mean,FLT_std,Checked,Master,Description,Coverage,# Peptides,# PSMs (peptide-spectrum matches),# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI (isoelecric point),Ratios: (BA_Casis) / (Pool),Ratios: (GC_Casis) / (Pool),Ratios: (FLIGHT_Casis) / (Pool),Ratio Standard Errors [%]: (BA_Casis) / (Pool),Ratio Standard Errors [%]: (GC_Casis) / (Pool),Ratio Standard Errors [%]: (FLIGHT_Casis) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
ENSMUSG00000026675,O88736,2184.80067352224,2069.59803974246,2445.30909612605,590.129517264863,719.091361831795,832.633710001126,898.069644258154,693.020578623973,854.538536124377,829.767678448625,807.822570389211,895.110197877821,910.197823819067,585.363637698764,1178.821792014875,652.770800456555,1009.1000745177715,647.2033861932009,False,IsMasterProtein,3-keto-steroid reductase OS=Mus musculus GN=Hsd17b7 PE=1 SV=1,26.6467065868263,7,8,7,1,334,37.293,6.73,1.38,1.64,1.52,27.68,24.57,16.36,,7,0,0.0,Green,24.3418542411293
ENSMUSG00000026348,Q8R519,511.372401693471,642.008802726349,802.746855428747,862.289213621441,1840.97647898019,245.904822677334,434.069759016355,242.283188717465,481.424955238948,970.895194780495,1554.11925610873,1038.34562003203,1095.89285838552,729.148303801369,628.2914870071589,553.6209521867395,1007.6339003083331,273.6746354605669,False,IsMasterProtein,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase OS=Mus musculus GN=Acmsd PE=1 SV=2,55.952380952381,11,15,11,1,336,38.002,6.25,1.15,1.17,1.04,58.6,45.54,46.8,,11,0,0.0,Green,31.823087293315
ENSMUSG00000026356,Q922B2,1543.85660539272,1481.32450275002,1421.4254988848,1149.75422306557,1566.97660211617,857.705357065514,1223.35762259804,906.651197234376,1220.99601109643,1573.97855820422,1215.56232862621,1609.65438396052,845.468577674849,1072.06744464695,1257.26684260761,292.48982383034377,1269.7015735804455,279.14269189815843,False,IsMasterProtein,"Aspartate--tRNA ligase, cytoplasmic OS=Mus musculus GN=Dars PE=1 SV=2",78.2435129740519,42,83,41,1,501,57.111,6.49,1.66,1.33,1.08,14.34,16.1,20.14,,42,0,0.0,Green,138.691946840021
ENSMUSG00000021715,Q3TKY6,174.709616272939,245.497128678708,223.870349133546,190.700702626297,130.40683966272,120.983850680877,138.2717778129,104.717867905372,105.958254495878,132.726667946934,145.503561582739,197.071630119383,139.03654636431,113.279201982103,145.7921907870563,49.9330451649891,163.16980853647314,40.62472014389664,False,IsMasterProtein,Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Mus musculus GN=Cwc27 PE=1 SV=1,4.6908315565032,2,2,2,1,469,53.51,5.53,1.2,0.98,0.68,18.24,32.5,24.97,,2,4,0.0008465608465608,Yellow,3.65676457793389
ENSMUSG00000021731,Q9D0G0,528.617848607089,585.095644804277,582.003070127228,671.563761540715,712.108613220928,484.925300315527,557.291927703293,563.52420849751,571.633195791793,718.470406984166,694.635247450419,678.02600434876,485.260649418289,518.540268861629,571.8852484200596,70.18326319747975,621.2142012473151,92.35339393100091,False,IsMasterProtein,"28S ribosomal protein S30, mitochondrial OS=Mus musculus GN=Mrps30 PE=1 SV=1",40.2714932126697,12,14,12,1,442,49.908,9.38,1.38,1.32,1.26,22.06,31.0,26.36,,12,0,0.0,Green,33.6193088346235
ENSMUSG00000020263,Q8K3G9,381.54985654607,499.365867119181,655.632723767992,582.926291883943,733.262192461882,1585.36832084143,833.005513045971,1244.39405387266,999.358524576453,835.45630060555,637.187439221612,744.573733921977,1230.25345157119,1104.02178020266,896.6149040662351,420.2612126725291,827.1502458821321,248.72587984881352,False,IsMasterProtein,DCC-interacting protein 13-beta OS=Mus musculus GN=Appl2 PE=1 SV=1,16.9184290030211,8,9,8,1,662,73.807,5.03,1.44,1.2,0.9,14.7,15.83,38.1,,8,0,0.0,Green,19.3260663592571
ENSMUSG00000020265,Q9Z172,2174.85920255489,2249.88128159793,1976.44413473973,2050.68879231343,1279.33567399658,785.19526115604,926.921923569351,1027.21200095182,955.062588517233,1114.76547030067,1116.76969913407,1426.93803211225,1189.25133882273,1333.50012233789,1342.6382760491203,612.7751368729159,1458.336798537253,396.44303925147625,False,IsMasterProteinCandidate,Small ubiquitin-related modifier 3 OS=Mus musculus GN=Sumo3 PE=1 SV=1,24.5454545454545,3,5,3,1,110,12.422,5.96,2.25,2.06,1.86,51.36,53.55,57.36,,3,1,0.0002665245202558,Yellow,8.29378943096407
ENSMUSG00000020267,P70349,2748.04140101321,3263.34798231359,2614.81852683716,3476.19273369983,8034.78217597611,4377.548963946,5610.43053471409,4753.27321601244,4559.1882559122,5320.77504614386,5150.81846311608,6626.87836234042,4772.76459453057,4761.27589601415,4763.801789983949,1728.2897753975467,4674.7890889545815,1300.752696219062,False,IsMasterProtein,Histidine triad nucleotide-binding protein 1 OS=Mus musculus GN=Hint1 PE=1 SV=3,64.2857142857143,9,20,9,1,126,13.768,6.87,1.65,1.5,1.09,16.81,22.1,36.83,,9,0,0.0,Green,24.9408826523691
ENSMUSG00000020268,Q9DA03,75.5397988491324,76.0570374938748,37.6979145903275,26.5888140741762,54.7492393847301,47.747543847712,47.0607810382024,30.5803644617578,42.3189618688071,77.013474033796,97.9775628341248,68.1293863226393,36.0417968093629,41.6746852368206,53.43624670631665,16.93607796486777,55.017661985892474,26.29187984523379,False,IsMasterProteinCandidate,Complex III assembly factor LYRM7 OS=Mus musculus GN=Lyrm7 PE=3 SV=2,9.61538461538462,1,1,1,1,104,12.039,9.45,1.34,1.55,1.32,21.05,6.08,10.53,,1,50,0.0094822681585435,Yellow,1.75518614255436
ENSMUSG00000020272,O55098,135.317173694889,147.359620104669,185.843122517927,141.692361640903,101.922130888709,82.4056029954253,81.0967795007143,106.940015446592,69.5343475209383,109.833634962083,147.019122300248,58.6099208972585,74.036154937679,89.2066622611297,103.51081002170528,29.013975939537627,115.17728278817546,45.28815074893183,False,IsMasterProtein,Serine/threonine-protein kinase 10 OS=Mus musculus GN=Stk10 PE=1 SV=2,7.03933747412008,5,5,5,1,966,111.836,7.15,1.34,1.49,1.31,41.82,33.52,22.81,,5,18,0.0036050470658922,Yellow,2.52406183598336
ENSMUSG00000020277,P12382,915.478806287614,803.323555051837,955.46271732139,721.237730991564,496.099260293113,428.109826926433,405.687736021369,516.224732622133,416.052993852906,429.194321469173,417.670530153951,427.835248524774,350.500142534415,377.480747894316,568.7109872936293,205.33224165593663,525.625919841369,225.88939686701247,False,IsMasterProtein,"ATP-dependent 6-phosphofructokinase, liver type OS=Mus musculus GN=Pfkl PE=1 SV=4",35.6410256410256,23,39,22,1,780,85.305,7.17,1.52,1.59,1.21,21.74,27.71,19.49,,23,0,0.0,Green,79.9852349004265
ENSMUSG00000063428,Q922Z0,349.901638648406,347.916821705385,269.956796821484,392.268741009819,460.002436139367,451.35457574241,407.955662107368,414.311878642016,552.18190854852,424.903033668673,475.481888471887,470.747808169545,449.68222361249,406.931995139754,426.2321316476388,70.7939153077113,412.85321241337886,70.30158415329537,False,IsMasterProtein,D-aspartate oxidase OS=Mus musculus GN=Ddo PE=1 SV=1,24.633431085044,6,11,6,1,341,37.522,8.53,1.38,1.27,1.27,46.15,50.66,48.77,,6,1,0.0002867794665901,Yellow,10.3988757571057
ENSMUSG00000063445,Q8K2T1,90.0394610335021,86.4959500500179,102.912856030075,72.8342346385285,118.421596562351,90.3183670829818,108.052550516081,94.8152111156392,89.223811990522,200.57090312578,132.507719331083,192.115436028984,148.90186928687,200.110895790402,96.76670690729928,11.897713235761941,149.99341631881748,50.53244504523867,False,IsMasterProtein,NmrA-like family domain-containing protein 1 OS=Mus musculus GN=Nmral1 PE=1 SV=1,39.8058252427184,11,16,11,1,309,34.355,6.86,1.61,1.37,1.18,25.15,37.21,21.37,,11,0,0.0,Green,18.0091854225746
ENSMUSG00000063450,Q6ZWQ0,738.447388997883,1032.97526757269,802.263309383796,1152.06405298912,1137.45635011917,1119.50059022746,1106.16485629758,1688.141767267,1156.28590982945,1073.47844153282,588.801632157807,816.541963903562,992.597914701499,1433.72302850301,1139.8531614730332,281.36417167363635,979.9243347388019,275.5940659414057,False,IsMasterProtein,Nesprin-2 OS=Mus musculus GN=Syne2 PE=1 SV=2,2.00756473668897,18,22,17,1,6874,782.238,5.33,1.93,1.72,1.52,72.5,63.83,56.12,,18,10,0.002035002035002,Yellow,2.82145780480746
ENSMUSG00000050608,Q7TNS2,600.042523331569,835.150848537373,694.982000102527,806.662802767536,1746.261237119,1212.40379524374,1330.84127031351,1057.57926483996,1225.8261960193,1565.46552451772,2060.28570700763,1776.79895515308,1229.4083510741,1480.77467647508,1144.0150193434931,366.9125554898195,1373.4825738710963,497.5166260051769,False,IsMasterProtein,MICOS complex subunit Mic10 OS=Mus musculus GN=Minos1 PE=1 SV=1,42.1052631578947,1,2,1,1,76,8.561,8.94,1.45,1.5,1.51,44.46,56.23,32.34,,1,0,0.0,Green,15.7295458689612
ENSMUSG00000050621,Q6ZWU9,58.8686456999681,31.3193393163376,42.087475479098,32.1411733398011,120.155019462127,62.2936294293588,68.5903497774944,53.9170133911837,102.041924595343,86.7368847341785,85.4496623640808,129.948443505232,59.392206133461,50.5483879946199,71.02656023883038,30.20753881183481,69.47203336435304,33.699580355029504,False,IsMasterProtein,40S ribosomal protein S27 OS=Mus musculus GN=Rps27 PE=1 SV=3,13.0952380952381,1,1,1,1,84,9.455,9.45,1.19,2.24,1.55,18.06,35.94,43.81,,1,3,0.00065717415115,Yellow,4.30878656369097
ENSMUSG00000028710,Q811I0,259.004025150402,322.944695752367,303.573639920751,235.789778789392,392.497124615865,252.351911094136,319.480714273431,219.092905967738,285.216114191899,353.352371330331,299.901697172441,340.751277526369,239.196217180937,274.307312639763,292.94107014940545,57.48682079994154,292.41032779428343,45.820060271697685,False,IsMasterProteinCandidate,ATP synthase mitochondrial F1 complex assembly factor 1 OS=Mus musculus GN=Atpaf1 PE=1 SV=1,22.2222222222222,6,8,6,1,324,36.332,8.19,1.63,1.66,1.43,14.49,25.31,19.52,,6,0,0.0,Green,18.5681987453618
ENSMUSG00000028715,O35728,11105.1935038257,20928.9667407187,13343.4598836201,14997.9940872805,11101.3601589364,17143.7132651932,13982.9967734948,15994.2580271304,12175.1126822805,4128.14163421505,4349.71197800851,9230.47991104011,11496.9837500729,12619.5427907662,14633.0858787971,3632.6646456736776,10023.759147857623,4325.396297014661,False,IsMasterProtein,Cytochrome P450 4A14 OS=Mus musculus GN=Cyp4a14 PE=1 SV=1,38.0670611439842,21,35,21,1,507,58.682,8.78,0.91,1.76,1.56,28.74,24.78,39.1,,21,0,0.0,Green,59.1995252089525
ENSMUSG00000003477,P40936,7091.27620333376,6537.43521271378,5496.92568368587,9727.68683751929,11468.1532455877,9642.60298483896,12907.921478945,9956.73270591237,13136.7612378364,9093.19065677356,3920.37177468149,6612.83923245221,3757.52328305001,7269.71656820361,10105.840438452566,2612.532955810641,6554.036290909434,2341.978342982543,False,IsMasterProtein,Indolethylamine N-methyltransferase OS=Mus musculus GN=Inmt PE=1 SV=1,67.0454545454545,18,69,18,1,264,29.441,6.39,1.69,1.16,0.96,26.05,31.51,31.39,,18,0,0.0,Green,71.039538417752
ENSMUSG00000003518,Q9D7X3,919.633895094455,1310.57007639639,1122.49006325091,772.548405718007,691.560309758301,499.090297354601,680.871189934598,666.075152464186,602.506551055301,543.09492201988,758.432102863774,554.95346076691,580.284461207078,513.560254327783,767.1867817225474,271.0762920986884,692.194810022049,216.60189267531274,False,IsMasterProteinCandidate,Dual specificity protein phosphatase 3 OS=Mus musculus GN=Dusp3 PE=1 SV=1,35.6756756756757,6,12,6,1,185,20.459,6.54,1.47,1.34,1.11,11.35,10.87,17.83,,6,0,0.0,Green,18.6233003451618
ENSMUSG00000003526,Q9WU79,3315.56692971185,3358.77619295278,2847.43936552875,3468.63249402846,3470.96204833036,5594.01487766703,3820.31295312396,3188.93463697502,5398.90186474288,4213.47176195029,3825.84450628662,5309.39552679418,4068.21976166281,4968.70850177271,4021.067071929126,1028.2927045525635,4100.244559717688,843.9857534620686,False,IsMasterProtein,"Proline dehydrogenase 1, mitochondrial OS=Mus musculus GN=Prodh PE=1 SV=2",67.6126878130217,38,75,38,1,599,67.993,8.24,1.43,1.41,1.36,24.44,25.48,26.27,,38,0,0.0,Green,150.709597675061
ENSMUSG00000003528,Q8JZU2,4566.80575831853,4574.78665020642,4258.55038137922,3881.71071317661,3037.9584699858,2916.96608815643,3734.20234675644,3526.45730844987,3741.61532329213,3411.11147138824,3814.56200436463,3859.4137127537,4031.83432025382,3404.90356835247,3728.398849309375,657.700316702861,3808.8694530955277,311.2392150184054,False,IsMasterProtein,"Tricarboxylate transport protein, mitochondrial OS=Mus musculus GN=Slc25a1 PE=1 SV=1",46.3022508038585,13,27,13,1,311,33.91,9.89,1.26,1.72,1.39,34.62,30.63,31.02,,13,0,0.0,Green,42.0886119220174
ENSMUSG00000025262,Q8C3F2,84.2633183244829,129.437496799514,131.28502898694,68.685416568287,46.6495357952093,68.564666309163,52.6287958295255,35.8607813496356,56.1851710874265,30.6849936497038,23.7666704620238,41.1492400013476,70.6616781212394,68.4501560176682,67.65568078499383,31.366612533609356,62.097597686744265,36.14517912202962,False,IsMasterProtein,Constitutive coactivator of PPAR-gamma-like protein 2 OS=Mus musculus GN=Fam120c PE=1 SV=3,3.39138405132906,3,3,3,1,1091,119.642,8.46,1.14,1.41,0.98,17.66,16.73,20.35,,3,41,0.0078229345544743,Yellow,1.88055498346257
ENSMUSG00000025271,P70266,413.035058043885,556.858016754077,390.233341167456,328.357758973073,550.44008839374,841.399165504251,685.283664187393,463.573979914251,970.794603479633,1002.0719693422,763.436535731327,802.163289770709,1187.88975214221,884.874784648525,640.1977966110328,203.96479374319472,765.5753473965,311.42055104672073,False,IsMasterProtein,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 OS=Mus musculus GN=Pfkfb1 PE=1 SV=2",47.5583864118896,21,27,21,1,471,54.815,6.76,1.37,1.43,1.21,12.19,24.56,22.82,,21,0,0.0,Green,57.1868859472959
ENSMUSG00000025277,Q8R2Y0,608.628407762837,569.106274578959,733.596487883359,861.578412459871,421.522211184178,527.598182381253,659.420439885751,441.809796208436,591.417928618851,598.727922791123,599.115501981661,734.29928797755,624.063092499774,614.314947653493,545.6433200886094,87.62729467284916,680.8136647495473,99.48031462174725,False,IsMasterProtein,Monoacylglycerol lipase ABHD6 OS=Mus musculus GN=Abhd6 PE=1 SV=1,15.1785714285714,4,4,4,1,336,38.18,8.47,1.19,1.52,1.36,16.45,35.93,22.72,,4,1,0.0002911208151382,Yellow,10.8910964663513
ENSMUSG00000025278,Q80X90,1572.42269148917,1350.44502810341,1322.82456152208,1204.73809770854,1035.10635518076,1376.88721137649,1538.66905765912,1321.41033193314,1504.38863682247,1144.37356564647,1730.27506435706,1015.61529531194,1758.44358806721,1403.05407642241,1385.6184732235088,182.90320099125594,1368.474892719387,285.1302797410149,False,IsMasterProtein,Filamin-B OS=Mus musculus GN=Flnb PE=1 SV=3,57.9554189085319,116,204,114,1,2602,277.651,5.71,1.5,1.46,1.27,11.77,17.13,15.68,,116,0,0.0,Green,549.627795251169
ENSMUSG00000024474,Q9Z1M8,1688.17652663421,1283.41080054493,1335.04919378418,1291.46090895226,1062.33653840731,1204.56701157647,1167.34641020924,1070.64037364802,1305.98553409507,1107.12988177195,1024.94496676164,1183.5156663385,1162.92847003597,1044.60472984719,1254.6375993021786,213.06571816681182,1164.2334024988127,117.41059096764148,False,IsMasterProtein,Protein Red OS=Mus musculus GN=Ik PE=1 SV=2,18.6714542190305,8,10,8,1,557,65.576,6.64,1.56,1.35,1.14,17.39,25.04,25.86,,8,0,0.0,Green,18.543004475403
ENSMUSG00000024477,Q8BUY9,750.421023210102,653.776181843815,718.251926770077,655.1339250874,478.610445507326,550.256090896797,564.948215277746,581.791053370234,532.932214603855,664.667843770677,744.694685939083,619.511985185082,750.500292390207,586.795947043361,587.5336035299822,89.16150728776896,677.0795151694125,62.92640015123205,False,IsMasterProteinCandidate,Geranylgeranyl transferase type-1 subunit beta OS=Mus musculus GN=Pggt1b PE=1 SV=1,5.57029177718833,2,2,2,1,377,42.327,6.83,1.92,1.99,1.55,66.88,37.56,42.29,,2,1,0.0002530364372469,Yellow,6.97507115206601
ENSMUSG00000024479,Q8BI08,1333.18031765356,1146.82404473728,930.994229029732,993.240779565176,1066.08337800973,454.178074340902,640.756668325363,576.371125826475,547.592385425984,1114.47012028538,1244.35785580425,1366.28686858756,897.248291466323,618.263737631428,823.569427759899,348.84347682212996,1023.551697481407,246.3687731001013,False,IsMasterProtein,Protein MAL2 OS=Mus musculus GN=Mal2 PE=1 SV=1,6.28571428571429,1,2,1,1,175,19.082,6.49,1.55,1.62,1.37,4.61,22.65,15.11,,1,1,0.0002316960148285,Yellow,5.30674440160421
ENSMUSG00000024480,Q9DCR2,714.509093872436,663.186678293821,471.097659929483,606.35408795516,665.393096943004,540.786558371898,841.901742838068,624.987637816276,637.287149488879,921.933312489809,712.410541695635,841.191317571908,538.451888392828,726.742358667043,669.7217082320545,92.5479409528767,688.3115952431237,161.43412356057934,False,IsMasterProtein,AP-3 complex subunit sigma-1 OS=Mus musculus GN=Ap3s1 PE=1 SV=2,11.9170984455959,2,2,2,1,193,21.718,5.39,1.44,1.52,1.31,11.03,20.09,15.73,,2,1,0.0002522704339051,Yellow,6.92570510006336
ENSMUSG00000018848,Q9D0I9,689.925986057963,610.419754827347,600.983376467664,600.495863812202,624.142242945293,455.998505371496,514.534248366076,523.675259330954,593.468829538684,511.48997090414,589.605829592122,667.405544663062,561.032322599871,502.948861698681,573.1664037768304,79.21148520795282,576.2802528196773,56.98801463757204,False,IsMasterProtein,"Arginine--tRNA ligase, cytoplasmic OS=Mus musculus GN=Rars PE=1 SV=2",55.1515151515151,38,61,38,1,660,75.625,7.55,1.56,1.51,1.31,20.45,22.84,21.29,,38,0,0.0,Green,120.870788745214
ENSMUSG00000018849,Q5SXA9,2669.65123303106,2261.75608001566,1718.2653834317,2057.80392327405,682.109390438503,1131.86772842525,1409.97765507115,1252.95963177845,1554.97104619379,1121.74955793196,1213.54101234493,1122.23317656927,1427.69327872822,1152.65223460675,1566.184680707695,682.4361568759964,1401.991223840983,361.7696335326136,False,IsMasterProtein,Protein KIBRA OS=Mus musculus GN=Wwc1 PE=1 SV=1,1.99275362318841,3,3,3,1,1104,124.034,5.97,1.3,1.5,1.27,22.01,34.79,28.98,,3,3,0.0006404782237403,Yellow,3.79512194241798
ENSMUSG00000018858,Q8R035,546.637824570434,522.311050445307,520.236926769525,552.775732273632,801.713413499784,614.7666821807,773.241553149905,688.800553759688,712.882105350672,807.487725495638,950.211346289301,905.651733342665,806.336260214916,683.451308492881,665.7647404223557,108.13185388861145,746.5930046969369,166.74662150304266,False,IsMasterProtein,"Peptidyl-tRNA hydrolase ICT1, mitochondrial OS=Mus musculus GN=Ict1 PE=1 SV=1",16.9902912621359,3,5,3,1,206,23.462,10.18,1.19,1.82,1.03,28.5,101.3,42.11,,3,1,0.0002952465308532,Yellow,11.3409610110881
ENSMUSG00000018861,Q61578,298.689546051771,296.879992444565,1731.60239764432,414.937767324977,815.586752230072,1135.30422313643,654.555407365368,711.400748369783,1015.32229108128,586.728568710871,828.095713882473,600.921901944804,950.730823651372,941.658860725286,703.9627086684669,323.5014937644706,864.9537191263005,431.1450310161519,False,IsMasterProtein,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Mus musculus GN=Fdxr PE=1 SV=1",65.9919028340081,24,36,24,1,494,54.168,8.66,1.36,2.54,1.05,15.82,67.3,21.7,,24,0,0.0,Green,95.6129217169522
ENSMUSG00000018882,Q9D0Q7,612.437024271522,688.286260063492,726.938698676553,701.418942337271,641.901925719399,588.41852563421,551.155598039432,646.142720773381,513.227481598549,536.732527803967,855.540789765364,624.555721094741,575.832853251714,604.79170351767,605.9385051571408,60.0507848195795,660.8301766353258,108.78949510800808,False,IsMasterProtein,"39S ribosomal protein L45, mitochondrial OS=Mus musculus GN=Mrpl45 PE=1 SV=1",37.5816993464052,8,15,8,1,306,35.388,9.23,1.84,1.31,1.13,45.83,24.04,27.52,,8,0,0.0,Green,16.3588697594875
ENSMUSG00000018893,P04247,7.45801852590742,11735.0120477792,1570.76959244888,5.38389165805493,3.36427906502215,0.0,0.589060370392743,1.32746410903918,7.88362797219699,0.0,2.52155391920542,5.26009062854229,3.02894716085214,0.0,1679.3763568316797,4434.119685790392,226.70915368793354,592.6789487289337,False,IsMasterProtein,Myoglobin OS=Mus musculus GN=Mb PE=1 SV=3,81.8181818181818,12,44,12,1,154,17.059,7.62,0.28,4.8,0.47,66.27,140.46,63.77,,12,0,0.0,Green,33.500957846535
ENSMUSG00000028953,Q99LE6,674.881759290381,721.053293571514,655.734529390231,626.218915530194,341.617865322668,480.228170458431,446.272242902761,449.941079328863,520.313778596195,419.240294721434,428.442599936524,476.888693170322,399.837580725856,370.698805577826,519.1868842101161,134.25862821568774,482.4373455789124,113.24999160232795,False,IsMasterProtein,ATP-binding cassette sub-family F member 2 OS=Mus musculus GN=Abcf2 PE=1 SV=1,23.8853503184713,15,24,15,1,628,71.736,7.05,1.72,1.61,1.39,17.3,11.34,17.69,,15,0,0.0,Green,34.3873685857514
