Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs (peptide-spectrum matches),# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI (isoelecric point),Ratios: (BA_Casis) / (Pool),Ratios: (GC_Casis) / (Pool),Ratios: (FLIGHT_Casis) / (Pool),Ratio Standard Errors [%]: (BA_Casis) / (Pool),Ratio Standard Errors [%]: (GC_Casis) / (Pool),Ratio Standard Errors [%]: (FLIGHT_Casis) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
FALSE,IsMasterProtein,Q3USZ8,Deleted in autism protein 1 homolog OS=Mus musculus PE=1 SV=2,9.06976744186047,3,3,3,1,430,49.432,8.63,1.25,1.42,1.33,22.97,26.77,16.8,,3,26,0.00507416081186573,Yellow,2.17367257879744
FALSE,IsMasterProtein,Q6DFV3,Rho GTPase-activating protein 21 OS=Mus musculus GN=Arhgap21 PE=1 SV=1,2.88065843621399,6,9,5,1,1944,215.611,7.64,1.32,1.41,1.08,14.61,26.42,27.44,,6,26,0.00507317073170732,Yellow,2.17351328312713
FALSE,IsMasterProtein,Q52L66,Ubiquitin-like 7 (Bone marrow stromal cell-derived) OS=Mus musculus GN=Ubl7 PE=2 SV=1,8.94736842105263,3,3,3,1,380,40.382,5.01,0.82,0.88,0.74,10.76,37.86,2.56,,3,26,0.00507218103784627,Yellow,2.17122887425707
FALSE,IsMasterProteinCandidate,Q91W67,Ubiquitin-like protein 7 OS=Mus musculus GN=Ubl7 PE=1 SV=2,8.94736842105263,3,3,3,1,380,40.408,5.01,0.82,0.88,0.74,10.76,37.86,2.56,,3,26,0.00507218103784627,Yellow,2.17122887425707
FALSE,IsMasterProtein,P30412,Peptidyl-prolyl cis-trans isomerase C OS=Mus musculus GN=Ppic PE=1 SV=1,11.7924528301887,2,2,2,1,212,22.78,7.5,2,2.11,1.07,33.24,25.53,40.82,,2,26,0.00507119173005656,Yellow,2.1681517690188
FALSE,IsMasterProtein,Q8C062,Putative uncharacterized protein (Fragment) OS=Mus musculus GN=Lrrfip2 PE=2 SV=1,14.021164021164,5,5,5,1,378,43.824,5.26,1.41,1.3,1.15,23.85,46.02,21.23,,5,26,0.00507020280811232,Yellow,2.16488970319322
FALSE,IsMasterProtein,G3UZP7,"H-2 class I histocompatibility antigen, D-K alpha chain (Fragment) OS=Mus musculus GN=H2-D1 PE=4 SV=1",10.5263157894737,1,1,1,1,95,10.076,5.97,1.09,1.06,0.99,5.26,30.98,14.05,,1,26,0.00506921427178787,Yellow,2.16472055449979
FALSE,IsMasterProtein,P43023,"Cytochrome c oxidase subunit 6A2, mitochondrial OS=Mus musculus GN=Cox6a2 PE=1 SV=2",12.3711340206186,1,1,1,1,97,10.742,9.07,1.51,1.89,1.52,7.49,22.16,22.35,,1,26,0.0050682261208577,Yellow,2.16467857562526
FALSE,IsMasterProteinCandidate,Q8R2L0,"Cytochrome c oxidase subunit 6A, mitochondrial OS=Mus musculus GN=Cox6a2 PE=2 SV=1",12.3711340206186,1,1,1,1,97,10.766,9.07,1.51,1.89,1.52,7.49,22.16,22.35,,1,26,0.0050682261208577,Yellow,2.16467857562526
FALSE,IsMasterProteinCandidate,Q3UYQ9,GrpE protein homolog OS=Mus musculus GN=Grpel2 PE=2 SV=1,15.1785714285714,3,3,3,1,224,24.986,7.71,1.15,0.99,0.91,22.73,21.65,24.69,,3,26,0.00506723835509647,Yellow,2.16290206630311
FALSE,IsMasterProtein,O88396,"GrpE protein homolog 2, mitochondrial OS=Mus musculus GN=Grpel2 PE=2 SV=2",15.1785714285714,3,3,3,1,224,25.014,7.72,1.15,0.99,0.91,22.73,21.65,24.69,,3,26,0.00506723835509647,Yellow,2.16290206630311
FALSE,IsMasterProteinCandidate,Q9DAM4,Citrate synthase OS=Mus musculus GN=Csl PE=2 SV=1,4.50643776824034,3,3,2,1,466,52.32,8.79,1.17,1.34,1.19,12.43,36.87,29.14,,3,26,0.00506625097427903,Yellow,2.15888912958366
FALSE,IsMasterProtein,Q80X68,Citrate synthase OS=Mus musculus GN=Csl PE=1 SV=1,4.50643776824034,3,3,2,1,466,52.292,8.79,1.17,1.34,1.19,12.43,36.87,29.14,,3,26,0.00506625097427903,Yellow,2.15888912958366
FALSE,IsMasterProteinCandidate,X5J4R6,IgM heavy chain VDJ region (Fragment) OS=Mus musculus PE=2 SV=1,22.1238938053097,1,1,1,1,113,12.543,8.37,,,,,,,,1,26,0.0050652639781804,Yellow,2.15700777235039
FALSE,IsMasterProtein,Q924Q0,V165-D-J-C mu protein (Fragment) OS=Mus musculus GN=V165-D-J-C mu PE=1 SV=1,17.4825174825175,1,1,1,1,143,15.695,5.41,,,,,,,,1,26,0.0050652639781804,Yellow,2.15700777235039
FALSE,IsMasterProteinCandidate,X5J4N7,IgM heavy chain VDJ region (Fragment) OS=Mus musculus PE=2 SV=1,22.5225225225225,1,1,1,1,111,12.128,7.11,,,,,,,,1,26,0.0050652639781804,Yellow,2.15700777235039
FALSE,IsMasterProteinCandidate,X5J577,IgM heavy chain VDJ region (Fragment) OS=Mus musculus PE=2 SV=1,15.1515151515152,1,1,1,1,99,10.872,8.43,,,,,,,,1,26,0.00506427736657577,Yellow,2.15684266805133
FALSE,IsMasterProtein,A0A075B5V5,Protein Ighv1-39 (Fragment) OS=Mus musculus GN=Ighv1-39 PE=4 SV=1,12.8205128205128,1,1,1,1,117,12.922,8.41,,,,,,,,1,26,0.00506427736657577,Yellow,2.15684266805133
FALSE,IsMasterProtein,P26043,Radixin OS=Mus musculus GN=Rdx PE=1 SV=3,1.54373927958834,2,3,0,1,583,68.5,6.2,,,,,,,,2,26,0.00506329113924051,Yellow,2.15626452016005
FALSE,IsMasterProtein,P18525,Ig heavy chain V region 5-84 OS=Mus musculus PE=1 SV=1,13.6752136752137,1,1,1,1,117,12.863,8.88,,,,,,,,1,26,0.00506230529595016,Yellow,2.15593063122558
FALSE,IsMasterProtein,B5UB69,EP3-6 light chain variable region (Fragment) OS=Mus musculus GN=Igkv8-19 PE=2 SV=1,15.7894736842105,1,1,1,1,114,12.485,8.46,,,,,,,,1,26,0.00506131983648044,Yellow,2.15567738661951
FALSE,IsMasterProtein,Q9JMH7,Sialidase-3 OS=Mus musculus GN=Neu3 PE=1 SV=1,11.4832535885167,3,3,3,1,418,46.816,6.71,1.71,1.36,2.21,45.73,49.5,19.05,,3,26,0.00506033476060724,Yellow,2.15439611133292
FALSE,IsMasterProtein,Q8C522,Endonuclease domain-containing 1 protein OS=Mus musculus GN=Endod1 PE=1 SV=2,2.79441117764471,1,1,1,1,501,55.227,6.16,1.83,2.09,1.7,17.45,39.59,32.46,,1,26,0.00505935006810664,Yellow,2.15342174610494
FALSE,IsMasterProteinCandidate,Q3TIR1-3,Isoform 3 of Trafficking protein particle complex subunit 13 OS=Mus musculus GN=Trappc13,7.28155339805825,3,3,3,1,412,45.945,5.6,1.29,1.49,1.16,13.11,11.35,28.31,,3,26,0.00505836575875486,Yellow,2.15319700672938
FALSE,IsMasterProteinCandidate,Q3TIR1-2,Isoform 2 of Trafficking protein particle complex subunit 13 OS=Mus musculus GN=Trappc13,7.17703349282297,3,3,3,1,418,46.534,5.49,1.29,1.49,1.16,13.11,11.35,28.31,,3,26,0.00505836575875486,Yellow,2.15319700672938
FALSE,IsMasterProteinCandidate,Q3TIR1,Trafficking protein particle complex subunit 13 OS=Mus musculus GN=Trappc13 PE=2 SV=1,7.19424460431655,3,3,3,1,417,46.446,5.49,1.29,1.49,1.16,13.11,11.35,28.31,,3,26,0.00505836575875486,Yellow,2.15319700672938
FALSE,IsMasterProtein,J3QNW4,Trafficking protein particle complex subunit 13 OS=Mus musculus GN=Trappc13 PE=1 SV=1,7.17703349282297,3,3,3,1,418,46.562,5.6,1.29,1.49,1.16,13.11,11.35,28.31,,3,26,0.00505836575875486,Yellow,2.15319700672938
FALSE,IsMasterProtein,Q6P5D4,Centrosomal protein of 135 kDa OS=Mus musculus GN=Cep135 PE=1 SV=1,7.28070175438597,9,11,8,1,1140,133.263,6.48,1.64,1.67,1.78,23.48,34.31,54.4,,9,26,0.00505738183232834,Yellow,2.14979816216386
FALSE,IsMasterProtein,O35843,Bcl-x-gamma OS=Mus musculus GN=Bcl2l1 PE=2 SV=1,3.82978723404255,1,1,1,1,235,26.106,4.72,1.34,1.49,1.91,5.27,13.12,31.17,,1,26,0.00505639828860366,Yellow,2.14975700457228
FALSE,IsMasterProteinCandidate,Q99N36,B-cell leukemia/lymphoma x-gamma (Fragment) OS=Mus musculus GN=Bclx PE=4 SV=1,4.10958904109589,1,1,1,1,219,24.209,4.68,1.34,1.49,1.91,5.27,13.12,31.17,,1,26,0.00505639828860366,Yellow,2.14975700457228
FALSE,IsMasterProtein,Q9CVI2,Protein FAM133B OS=Mus musculus GN=Fam133b PE=1 SV=3,5.71428571428571,3,5,3,1,245,27.936,10.07,1.94,2.1,1.85,24.5,28.98,63.38,,3,26,0.00505541512735757,Yellow,2.14886091525608
FALSE,IsMasterProteinCandidate,Q80TE0-2,Isoform 2 of RNA polymerase II-associated protein 1 OS=Mus musculus GN=Rpap1,4.41860465116279,4,5,4,1,1290,141.512,6.6,1.13,0.95,1.24,39.11,51.27,39.17,,4,27,0.00524883359253499,Yellow,2.14737033000349
FALSE,IsMasterProtein,Q80TE0,RNA polymerase II-associated protein 1 OS=Mus musculus GN=Rpap1 PE=1 SV=2,4.04542228530873,4,5,4,1,1409,155.172,6.65,1.13,0.95,1.24,39.11,51.27,39.17,,4,27,0.00524883359253499,Yellow,2.14737033000349
FALSE,IsMasterProtein,Q9ERY9,Probable ergosterol biosynthetic protein 28 OS=Mus musculus GN=ORF11 PE=2 SV=1,10.7142857142857,1,1,1,1,140,15.795,9.91,1.29,1.65,1.57,23.89,20.58,20.88,,1,27,0.00524781341107872,Yellow,2.14510810666486
FALSE,IsMasterProteinCandidate,D3YUR8,Protein 0610007P14Rik (Fragment) OS=Mus musculus GN=0610007P14Rik PE=1 SV=1,27.7777777777778,1,1,1,1,54,6.232,10.42,1.29,1.65,1.57,23.89,20.58,20.88,,1,27,0.00524781341107872,Yellow,2.14510810666486
FALSE,IsMasterProtein,Q91VC7,Protein phosphatase 1 regulatory subunit 14A OS=Mus musculus GN=Ppp1r14a PE=1 SV=1,27.2108843537415,2,2,2,1,147,16.639,7.34,,,,,,,,2,27,0.00524679362611737,Yellow,2.14181817102419
FALSE,IsMasterProtein,A0A0A6YWS9,Protein Ighv6-5 (Fragment) OS=Mus musculus GN=Ighv6-5 PE=4 SV=1,9.2436974789916,1,1,1,1,119,13.315,5.2,3.66,4.13,3.03,45.31,15.76,19.7,,1,27,0.00524577423741986,Yellow,2.13958911238023
FALSE,IsMasterProteinCandidate,J3QK03,Protein Ighv6-5 OS=Mus musculus GN=Ighv6-5 PE=4 SV=1,11.1111111111111,1,1,1,1,99,11.058,5.12,3.66,4.13,3.03,45.31,15.76,19.7,,1,27,0.00524577423741986,Yellow,2.13958911238023
FALSE,IsMasterProtein,Q5NCI0,Up-regulator of cell proliferation OS=Mus musculus GN=Urgcp PE=2 SV=1,5.61555075593953,4,4,4,1,926,104.617,6.32,1.74,1.35,0.9,29.27,29.69,25.81,,4,27,0.00524475524475525,Yellow,2.13925689693037
FALSE,IsMasterProteinCandidate,Q5NCI0-2,Isoform 2 of Up-regulator of cell proliferation OS=Mus musculus GN=Urgcp,5.88901472253681,4,4,4,1,883,100.047,6.7,1.74,1.35,0.9,29.27,29.69,25.81,,4,27,0.00524475524475525,Yellow,2.13925689693037
FALSE,IsMasterProteinCandidate,Q9JLX5,Histone deacetylase OS=Mus musculus GN=Hdac3 PE=2 SV=1,3.73831775700935,1,1,1,1,428,48.706,5.11,1.73,1.65,1.41,17.47,14.13,18.58,,1,27,0.00524373664789279,Yellow,2.13071240066567
FALSE,IsMasterProteinCandidate,O88895,Histone deacetylase 3 OS=Mus musculus GN=Hdac3 PE=1 SV=1,3.77358490566038,1,1,1,1,424,48.333,5.26,1.73,1.65,1.41,17.47,14.13,18.58,,1,27,0.00524373664789279,Yellow,2.13071240066567
FALSE,IsMasterProtein,Q3UM33,Histone deacetylase OS=Mus musculus GN=Hdac3 PE=1 SV=1,3.73831775700935,1,1,1,1,428,48.789,5.16,1.73,1.65,1.41,17.47,14.13,18.58,,1,27,0.00524373664789279,Yellow,2.13071240066567
FALSE,IsMasterProtein,O88803,Leukocyte cell-derived chemotaxin-2 OS=Mus musculus GN=Lect2 PE=1 SV=1,5.96026490066225,1,1,1,1,151,16.394,9.1,1.69,1.32,1.26,15.29,19.86,16.41,,1,27,0.00524271844660194,Yellow,2.13024506879606
FALSE,IsMasterProtein,Q3TJD7,PDZ and LIM domain protein 7 OS=Mus musculus GN=Pdlim7 PE=1 SV=1,9.40919037199125,2,3,2,1,457,50.087,8.47,0.81,0.68,0.83,34.42,28.46,66.74,,2,27,0.0052417006406523,Yellow,2.1296022737076
FALSE,IsMasterProtein,Q3TZ89,Protein transport protein Sec31B OS=Mus musculus GN=Sec31b PE=1 SV=2,1.72711571675302,3,6,2,1,1158,125.553,7.77,1.66,1.56,1.25,21.12,15.12,11.71,,3,28,0.00543478260869565,Yellow,2.12280100980452
FALSE,IsMasterProteinCandidate,Q3TMB5,Putative uncharacterized protein OS=Mus musculus GN=Trip6 PE=2 SV=1,11.2970711297071,2,2,2,1,478,50.698,7.55,3.32,1.16,1.1,71.16,36.07,45.03,,2,29,0.0056277896371046,Yellow,2.11921664692104
FALSE,IsMasterProtein,Q9Z1Y4,Thyroid receptor-interacting protein 6 OS=Mus musculus GN=Trip6 PE=1 SV=1,11.25,2,2,2,1,480,50.901,7.31,3.32,1.16,1.1,71.16,36.07,45.03,,2,29,0.0056277896371046,Yellow,2.11921664692104
FALSE,IsMasterProtein,O55057,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta OS=Mus musculus GN=Pde6d PE=1 SV=1",12.6666666666667,1,1,1,1,150,17.337,5.67,1.52,2.02,1.99,45.4,26.97,13.85,,1,29,0.0056266977105161,Yellow,2.118542315154
FALSE,IsMasterProtein,D3YYY8,Protein Arhgef26 OS=Mus musculus GN=Arhgef26 PE=1 SV=1,7.13463751438435,5,5,5,1,869,97.328,8.72,2.33,1.71,1.6,47.52,35.98,40.35,,5,29,0.00562560620756547,Yellow,2.11830067896056
FALSE,IsMasterProteinCandidate,Q80XQ2,TBC1 domain family member 5 OS=Mus musculus GN=Tbc1d5 PE=1 SV=2,4.17177914110429,3,3,3,1,815,91.779,6.79,1.92,1.34,1.03,22.06,15,54.64,,3,29,0.00562451512800621,Yellow,2.11743079361937
FALSE,IsMasterProteinCandidate,Q571D8,MKIAA0210 protein (Fragment) OS=Mus musculus GN=Tbc1d5 PE=2 SV=1,4.14129110840438,3,3,3,1,821,92.423,6.79,1.92,1.34,1.03,22.06,15,54.64,,3,29,0.00562451512800621,Yellow,2.11743079361937
FALSE,IsMasterProteinCandidate,Q4KMV6,Tbc1d5 protein OS=Mus musculus GN=Tbc1d5 PE=2 SV=1,5.20673813169985,3,3,3,1,653,72.907,8.09,1.92,1.34,1.03,22.06,15,54.64,,3,29,0.00562451512800621,Yellow,2.11743079361937
FALSE,IsMasterProtein,Q3U325,Putative uncharacterized protein OS=Mus musculus GN=Tbc1d5 PE=2 SV=1,4.0621266427718,3,3,3,1,837,93.977,6.62,1.92,1.34,1.03,22.06,15,54.64,,3,29,0.00562451512800621,Yellow,2.11743079361937
FALSE,IsMasterProteinCandidate,Q3U1S7,Putative uncharacterized protein OS=Mus musculus GN=Nfyb PE=2 SV=1,21.264367816092,2,2,2,1,174,19.509,4.73,1.06,1.11,0.75,40.06,19.22,26.57,,2,29,0.00562342447159201,Yellow,2.11668933038089
FALSE,IsMasterProtein,Q8C590,Putative uncharacterized protein OS=Mus musculus GN=Nfyb PE=2 SV=1,16.5178571428571,2,2,2,1,224,24.572,4.61,1.06,1.11,0.75,40.06,19.22,26.57,,2,29,0.00562342447159201,Yellow,2.11668933038089
FALSE,IsMasterProteinCandidate,P63139,Nuclear transcription factor Y subunit beta OS=Mus musculus GN=Nfyb PE=1 SV=1,17.8743961352657,2,2,2,1,207,22.773,4.59,1.06,1.11,0.75,40.06,19.22,26.57,,2,29,0.00562342447159201,Yellow,2.11668933038089
FALSE,IsMasterProtein,Q8VIB3,"Type 2 lactosamine alpha-2,3-sialyltransferase OS=Mus musculus GN=St3gal6 PE=2 SV=3",7.90273556231003,2,2,2,1,329,37.829,9.16,0.49,1.7,,,,,,2,29,0.00562233423807677,Yellow,2.11599737266791
FALSE,IsMasterProtein,Q9CWU4,UPF0690 protein C1orf52 homolog OS=Mus musculus PE=1 SV=1,5.55555555555556,1,1,1,1,180,20.089,5.11,1.8,2.15,1.45,21.42,12.54,31.29,,1,29,0.00562124442721458,Yellow,2.1143760806776
FALSE,IsMasterProtein,Q9D328,Transmembrane protein 35 OS=Mus musculus GN=Tmem35 PE=1 SV=1,8.98203592814371,1,1,1,1,167,18.493,9.99,,,,,,,,1,29,0.00562015503875969,Yellow,2.1125068406178
FALSE,IsMasterProteinCandidate,O35453-2,Isoform 2 of Serine protease hepsin OS=Mus musculus GN=Hpn,7.93269230769231,4,5,4,1,416,44.879,6.87,1.44,2.26,1.43,10.62,24.81,14.46,,4,29,0.00561906607246658,Yellow,2.10889489515186
FALSE,IsMasterProteinCandidate,Q3U0U6,Putative uncharacterized protein OS=Mus musculus GN=Hpn PE=2 SV=1,7.41573033707865,4,5,4,1,445,47.758,7.46,1.44,2.26,1.43,10.62,24.81,14.46,,4,29,0.00561906607246658,Yellow,2.10889489515186
FALSE,IsMasterProtein,E9Q5P0,Serine protease hepsin OS=Mus musculus GN=Hpn PE=1 SV=1,7.41573033707865,4,5,4,1,445,47.73,7.28,1.44,2.26,1.43,10.62,24.81,14.46,,4,29,0.00561906607246658,Yellow,2.10889489515186
FALSE,IsMasterProteinCandidate,O35453,Serine protease hepsin OS=Mus musculus GN=Hpn PE=1 SV=3,7.56880733944954,4,5,4,1,436,46.791,7.43,1.44,2.26,1.43,10.62,24.81,14.46,,4,29,0.00561906607246658,Yellow,2.10889489515186
FALSE,IsMasterProteinCandidate,G3UWE8,"Hepsin, isoform CRA_c OS=Mus musculus GN=Hpn PE=1 SV=1",7.93269230769231,4,5,4,1,416,44.744,7.43,1.44,2.26,1.43,10.62,24.81,14.46,,4,29,0.00561906607246658,Yellow,2.10889489515186
FALSE,IsMasterProtein,Q8JZU6-2,Isoform 2 of PX domain-containing protein 1 OS=Mus musculus GN=Pxdc1,9.375,2,3,2,1,224,25.689,7.5,1.7,1.6,1.69,16.07,32.24,45.7,,2,30,0.00581170089112747,Yellow,2.10556071975539
FALSE,IsMasterProtein,Q6PEQ1,LOC629446 protein OS=Mus musculus GN=LOC629446 PE=2 SV=1,13.5802469135802,2,2,2,1,243,26.687,7.39,1.28,1.15,1.08,17.11,42.67,14.42,,2,30,0.00581057524694945,Yellow,2.103123422196
FALSE,IsMasterProtein,A0A0G2JDE1,MCG116913 (Fragment) OS=Mus musculus GN=Ighv8-12 PE=4 SV=1,17.6470588235294,2,3,2,1,119,13.255,9.17,1.79,2.07,1.46,34.5,49.47,31.69,,2,31,0.00600309837335399,Yellow,2.09326325532221
FALSE,IsMasterProteinCandidate,Q3T994,Sodium/hydrogen exchanger OS=Mus musculus GN=Slc9a9 PE=2 SV=1,9.3167701863354,2,2,2,1,644,72.115,6.3,,,,,,,,2,31,0.00600193610842207,Yellow,2.09295328955205
FALSE,IsMasterProteinCandidate,Q8BZ00,Sodium/hydrogen exchanger 9 OS=Mus musculus GN=Slc9a9 PE=2 SV=1,9.3167701863354,2,2,2,1,644,72.087,6.3,,,,,,,,2,31,0.00600193610842207,Yellow,2.09295328955205
FALSE,IsMasterProtein,A8E634,Sodium/hydrogen exchanger OS=Mus musculus GN=Slc9a9 PE=2 SV=1,9.3167701863354,2,2,2,1,644,72.053,6.3,,,,,,,,2,31,0.00600193610842207,Yellow,2.09295328955205
FALSE,IsMasterProteinCandidate,Q499E9,Sodium/hydrogen exchanger OS=Mus musculus GN=Slc9a9 PE=2 SV=1,9.3167701863354,2,2,2,1,644,72.115,6.3,,,,,,,,2,31,0.00600193610842207,Yellow,2.09295328955205
FALSE,IsMasterProtein,E9PX30,Mitogen-activated protein kinase kinase kinase kinase OS=Mus musculus GN=Map4k5 PE=1 SV=1,6.61157024793388,4,7,4,1,847,94.926,7.91,1.48,1.39,1.39,11.18,16.2,19.74,,4,33,0.00638792102206736,Yellow,2.08449395155243
FALSE,IsMasterProtein,Q61818,Retinoic acid-induced protein 1 OS=Mus musculus GN=Rai1 PE=1 SV=3,3.81154049761779,9,9,9,1,1889,201.445,8.75,1.66,1.44,1.23,42.22,27.82,42.96,,9,33,0.00638668473001742,Yellow,2.08379252557573
FALSE,IsMasterProtein,Q91V92,ATP-citrate synthase OS=Mus musculus GN=Acly PE=1 SV=1,1.74152153987168,4,7,2,1,1091,119.651,7.44,1.38,1.43,1.37,23.09,16.85,34.82,,4,33,0.00638544891640867,Yellow,2.08061293313038
FALSE,IsMasterProtein,Q80TA6,Myotubularin-related protein 12 OS=Mus musculus GN=Mtmr12 PE=1 SV=2,7.76439089692102,5,5,5,1,747,85.462,6.84,1.67,1.28,1.33,44.51,29.97,28.69,,5,33,0.00638421358096344,Yellow,2.07941478095783
FALSE,IsMasterProtein,P35330,Intercellular adhesion molecule 2 OS=Mus musculus GN=Icam2 PE=1 SV=1,3.97111913357401,1,1,1,1,277,31.37,7.91,1.33,1.34,0.99,8.9,38.57,20.36,,1,33,0.00638297872340426,Yellow,2.07914325645499
FALSE,IsMasterProtein,Q06180,Tyrosine-protein phosphatase non-receptor type 2 OS=Mus musculus GN=Ptpn2 PE=1 SV=2,5.91133004926108,2,2,2,1,406,47.33,8.37,,,,,,,,2,33,0.00638174434345388,Yellow,2.07502715779523
FALSE,IsMasterProteinCandidate,D3Z6W2,Tyrosine-protein phosphatase non-receptor type OS=Mus musculus GN=Ptpn2 PE=1 SV=1,6.61157024793388,2,2,2,1,363,42.264,8.29,,,,,,,,2,33,0.00638174434345388,Yellow,2.07502715779523
FALSE,IsMasterProteinCandidate,Q06180-2,Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2 OS=Mus musculus GN=Ptpn2,6.282722513089,2,2,2,1,382,44.544,8.24,,,,,,,,2,33,0.00638174434345388,Yellow,2.07502715779523
FALSE,IsMasterProtein,Q99JT1,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial OS=Mus musculus GN=Gatb PE=1 SV=1",5.74506283662478,2,3,2,1,557,62.079,8.54,1.22,1.57,1.29,38.5,23.89,37.15,,2,33,0.00638051044083527,Yellow,2.07188571582128
FALSE,IsMasterProtein,B2RW38,Cilia- and flagella-associated protein 58 OS=Mus musculus GN=Cfap58 PE=2 SV=1,3.32187857961054,5,8,3,1,873,103.46,8.16,0.95,1.02,1.26,18.48,47.62,30.11,,5,33,0.0063792770152716,Yellow,2.0690636931966
FALSE,IsMasterProtein,Q9D7M8,DNA-directed RNA polymerase II subunit RPB4 OS=Mus musculus GN=Polr2d PE=1 SV=2,28.169014084507,2,2,2,1,142,16.301,4.79,,,,,,,,2,33,0.00637804406648628,Yellow,2.06634997299592
FALSE,IsMasterProtein,Q3TFD2,Lysophosphatidylcholine acyltransferase 1 OS=Mus musculus GN=Lpcat1 PE=1 SV=1,3.18352059925094,2,2,2,1,534,59.705,6.34,,,,,,,,2,33,0.0063768115942029,Yellow,2.06628998650355
FALSE,IsMasterProtein,Q9WUP4,Polyprenol reductase OS=Mus musculus GN=Srd5a3 PE=1 SV=2,2.42424242424242,1,2,1,1,330,37.911,9.79,1.05,1.59,1.39,17.27,7.57,11.58,,1,33,0.00637557959814529,Yellow,2.06406020973589
FALSE,IsMasterProteinCandidate,Q9WTS9,Scr3 OS=Mus musculus GN=Rbms2 PE=2 SV=1,4.21348314606742,1,1,1,1,356,37.863,8.85,,,,,,,,1,33,0.00637434807803747,Yellow,2.05918556967955
FALSE,IsMasterProteinCandidate,Q3UGN4,Putative uncharacterized protein OS=Mus musculus GN=Rbms2 PE=2 SV=1,4.22535211267606,1,1,1,1,355,37.56,8.12,,,,,,,,1,33,0.00637434807803747,Yellow,2.05918556967955
FALSE,IsMasterProtein,Q8VC70,"RNA-binding motif, single-stranded-interacting protein 2 OS=Mus musculus GN=Rbms2 PE=1 SV=1",3.91644908616188,1,1,1,1,383,40.698,9.07,,,,,,,,1,33,0.00637434807803747,Yellow,2.05918556967955
FALSE,IsMasterProtein,Q8CFI2,Ubiquitin-conjugating enzyme E2 R1 OS=Mus musculus GN=Cdc34 PE=1 SV=1,18.7234042553191,2,2,2,1,235,26.605,4.56,1.66,1.52,1.46,8.05,16.35,10.16,,2,33,0.00637311703360371,Yellow,2.05720288407132
FALSE,IsMasterProtein,A2AJ15,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase OS=Mus musculus GN=Man1b1 PE=1 SV=1",2.7355623100304,2,2,2,1,658,75.103,8.48,1.31,1.54,1.36,20.86,18.27,6.16,,2,33,0.00637188646456845,Yellow,2.05046130971561
FALSE,IsMasterProtein,Q9D0C4,tRNA (guanine(37)-N1)-methyltransferase OS=Mus musculus GN=Trmt5 PE=1 SV=1,6.38722554890219,3,4,3,1,501,56.758,7.91,1.33,1.75,0.87,29.99,17.35,51.5,,3,33,0.00637065637065637,Yellow,2.04829513906119
FALSE,IsMasterProteinCandidate,Q9D0C4-2,Isoform 2 of tRNA (guanine(37)-N1)-methyltransferase OS=Mus musculus GN=Trmt5,6.57084188911704,3,4,3,1,487,55.43,8.32,1.33,1.75,0.87,29.99,17.35,51.5,,3,33,0.00637065637065637,Yellow,2.04829513906119
FALSE,IsMasterProtein,Q9DB43,Zinc finger protein-like 1 OS=Mus musculus GN=Zfpl1 PE=1 SV=1,5.80645161290323,1,1,1,1,310,34.133,8.19,0.81,0.86,0.76,2.45,5.78,13.63,,1,33,0.00636942675159236,Yellow,2.04800064092301
FALSE,IsMasterProtein,Q9BCZ4,Selenoprotein S OS=Mus musculus GN=Vimp PE=1 SV=3,15.2631578947368,2,2,2,1,190,21.497,9.39,2.27,2.5,1.78,20.54,19.93,48.29,,2,33,0.00636819760710151,Yellow,2.04712822174266
FALSE,IsMasterProtein,Q99K95,Protein RTF2 homolog OS=Mus musculus GN=Rtfdc1 PE=1 SV=1,3.25732899022801,1,1,1,1,307,33.913,8.81,1.14,0.96,1.14,36.81,14,1.34,,1,33,0.00636696893690913,Yellow,2.04588072843625
FALSE,IsMasterProtein,Q91YI4-2,Isoform 2 of Beta-arrestin-2 OS=Mus musculus GN=Arrb2,2.13776722090261,1,3,1,1,421,47.41,7.65,1.41,1.32,1.15,6.34,24.54,10,,1,33,0.00636574074074074,Yellow,2.04320910652617
FALSE,IsMasterProteinCandidate,Q91YI4,Beta-arrestin-2 OS=Mus musculus GN=Arrb2 PE=1 SV=1,2.19512195121951,1,3,1,1,410,46.285,7.66,1.41,1.32,1.15,6.34,24.54,10,,1,33,0.00636574074074074,Yellow,2.04320910652617
FALSE,IsMasterProtein,A0A0A6YY91,Neural cell adhesion molecule 1 (Fragment) OS=Mus musculus GN=Ncam1 PE=1 SV=1,5.87695133149679,6,8,6,1,1089,116.295,4.83,1.09,0.95,0.94,19.38,22.26,33.28,,6,33,0.00636451301832208,Yellow,2.04052006381222
FALSE,None,P35922-4,Isoform ISO4 of Fragile X mental retardation protein 1 homolog OS=Mus musculus GN=Fmr1,1.11607142857143,1,3,0,2,448,50.797,6.54,,,,,,,,1,33,0.0063632857693791,Yellow,2.03862497347545
